conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
398,"848, 847",Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Croatian Republic of Bosnia-Herzegovina, Croatian irregulars","370, 350",Government of Croatia,1,Croat,1993,7949,7672,8765,4,Bosnia-Herzegovina,346,,,344,346,346,1,24.1
398,"848, 847",Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Croatian Republic of Bosnia-Herzegovina, Croatian irregulars","370, 350",,1,Croat,1994,678,567,685,3,Bosnia-Herzegovina,346,,,,346,346,1,24.1
399,849,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Parliamentary Forces,351,,2,,1993,145,145,147,3,Russia (Soviet Union),365,,,,365,365,1,24.1
399,"17528, 17511, 17509",Russia (Soviet Union),Government of Russia (Soviet Union),57,,"LSR, RDK, Wagner","8650, 8639, 8640",,2,,2023,97,60,176,3,Russia (Soviet Union),365,,,,365,365,1,24.1
400,850,Mexico,Government of Mexico,10,,EZLN,767,,2,,1994,145,145,445,3,Mexico,70,,,,70,70,5,24.1
400,851,Mexico,Government of Mexico,10,,EPR,768,,2,,1996,37,37,70,3,Mexico,70,,,,70,70,5,24.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1994,229,229,338,3,Russia (Soviet Union),365,,,,365,365,1,24.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1995,1754,1754,3896,3,Russia (Soviet Union),365,,,,365,365,1,24.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1996,2721,2704,4027,3,Russia (Soviet Union),365,,,,365,365,1,24.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1999,5769,5734,12083,3,Russia (Soviet Union),365,,,,365,365,1,24.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2000,2907,2907,5329,3,Russia (Soviet Union),365,,,,365,365,1,24.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2001,791,790,1032,3,Russia (Soviet Union),365,,,,365,365,1,24.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2002,1289,1131,3196,3,"Russia (Soviet Union), Georgia",365,,,,365,"372, 365",1,24.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2003,480,476,626,3,Russia (Soviet Union),365,,,,365,365,1,24.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2004,1151,1134,1304,3,"Russia (Soviet Union), Qatar",365,,,,365,"694, 365",1,24.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2005,682,650,735,3,Russia (Soviet Union),365,,,,365,365,1,24.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2006,259,259,357,3,Russia (Soviet Union),365,,,,365,365,1,24.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2007,146,146,217,3,Russia (Soviet Union),365,,,,365,365,1,24.1
402,853,Yemen (North Yemen),Government of Yemen (North Yemen),123,,Democratic Republic of Yemen,353,,1,South Yemen,1994,1489,1283,3253,3,Yemen (North Yemen),678,,,,678,678,2,24.1
15256,16685,Benin,Government of Benin,1209,,JNIM,6716,,2,,2022,30,30,33,3,Benin,434,,,,434,434,4,24.1
15256,16685,Benin,Government of Benin,1209,,JNIM,6716,,2,,2023,28,28,33,3,Benin,434,,,,434,434,4,24.1
13721,14847,Algeria,Government of Algeria,109,,IS,234,,1,Islamic State,2015,26,26,26,3,Algeria,615,,,,615,615,4,24.1
403,854,"Ecuador, Peru",Government of Ecuador,20,,Government of Peru,21,,1,Cordillera del Condor,1995,99,92,303,2,"Ecuador, Peru",130,,135,,"135, 130","135, 130",5,24.1
404,855,Pakistan,Government of Pakistan,142,,MQM,354,,2,,1990,70,70,70,3,Pakistan,770,,,,770,770,3,24.1
404,855,Pakistan,Government of Pakistan,142,,MQM,354,,2,,1994,38,38,38,3,Pakistan,770,,,,770,770,3,24.1
404,855,Pakistan,Government of Pakistan,142,,MQM,354,,2,,1995,52,52,55,3,Pakistan,770,,,,770,770,3,24.1
404,855,Pakistan,Government of Pakistan,142,,MQM,354,,2,,1996,42,42,42,3,Pakistan,770,,,,770,770,3,24.1
404,857,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2007,585,585,727,3,Pakistan,770,,,,770,770,3,24.1
404,857,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2008,2998,2980,3699,3,Pakistan,770,,,,770,770,3,24.1
404,"857, 11336",Pakistan,Government of Pakistan,142,,"TTP, Lashkar-e-Islam","356, 399",,2,,2009,6303,4774,6721,3,Pakistan,770,,,,770,770,3,24.1
404,"857, 11336",Pakistan,Government of Pakistan,142,,"TTP, Lashkar-e-Islam","356, 399",,2,,2010,5574,5322,6409,3,Pakistan,770,,,,770,770,3,24.1
404,857,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2011,2598,2561,2909,3,"Pakistan, Afghanistan",770,,,,770,"700, 770",3,24.1
404,"857, 11336, 11497",Pakistan,Government of Pakistan,142,,"TTP, Lashkar-e-Islam, TTP - TA","356, 399, 1101",,2,,2012,2673,2673,2742,3,Pakistan,770,,,,770,770,3,24.1
404,"857, 11336",Pakistan,Government of Pakistan,142,,"TTP, Lashkar-e-Islam","356, 399",,2,,2013,1729,1729,1758,3,Pakistan,770,,,,770,770,3,24.1
404,"857, 11336, 14227, 10961",Pakistan,Government of Pakistan,142,,"Jamaat-ul-Ahrar, Lashkar-e-Islam, TTP, IMU","359, 356, 399, 5928",,2,,2014,2947,2945,3016,3,Pakistan,770,,,,770,770,3,24.1
404,857,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,2015,1954,1954,1989,4,"Pakistan, Afghanistan",770,700,,,770,"700, 770",3,24.1
404,857,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,2016,526,526,534,4,"Pakistan, Afghanistan",770,700,,,770,"700, 770",3,24.1
404,857,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,2017,506,506,507,4,"Pakistan, Afghanistan",770,700,,,770,"700, 770",3,24.1
404,857,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,2018,147,147,155,4,"Pakistan, Afghanistan",770,700,,,770,"700, 770",3,24.1
404,857,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2019,148,148,153,3,Pakistan,770,,,,770,770,3,24.1
404,857,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2020,186,186,186,3,Pakistan,770,,,,770,770,3,24.1
404,857,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2021,259,257,273,3,"Pakistan, Afghanistan",770,,,,770,"700, 770",3,24.1
404,857,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2022,494,492,525,3,"Pakistan, Afghanistan",770,,,,770,"700, 770",3,24.1
404,"857, 17628",Pakistan,Government of Pakistan,142,,"TTP, TJP","356, 8789",,2,,2023,845,808,852,3,"Pakistan, Afghanistan",770,,,,770,"700, 770",3,24.1
405,858,"Cameroon, Nigeria",Government of Cameroon,83,,Government of Nigeria,84,,1,Bakassi,1996,56,56,57,2,Cameroon,471,,475,,"471, 475",471,4,24.1
406,859,Niger,Government of Niger,75,,FDR,543,,1,Eastern Niger,1995,34,34,34,3,Niger,436,,,,436,436,4,24.1
407,860,Comoros,Government of Comoros,107,,MPA/Republic of Anjouan,544,,1,Anjouan,1997,56,56,78,3,Comoros,581,,,,581,581,4,24.1
408,864,Congo,Government of Congo,88,,Ntsiloulous,548,,2,,2016,73,73,73,3,Congo,484,,,,484,484,4,24.1
408,861,Congo,Government of Congo,88,,Ninjas,546,,2,,1993,53,53,53,3,Congo,484,,,,484,484,4,24.1
408,"862, 863",Congo,Government of Congo,88,"Government of Chad, Government of Angola","Cocoyes, Cobras","547, 545","Government of Chad, Government of Angola",2,,1997,10033,10033,20033,4,"Congo, DR Congo (Zaire)",484,"540, 483",,"540, 483",484,"484, 490",4,24.1
408,"864, 861, 863",Congo,Government of Congo,88,"Government of Chad, Government of Angola","Ninjas, Cocoyes, Ntsiloulous","548, 546, 547",,2,,1998,3272,3272,3476,4,Congo,484,"540, 483",,,484,484,4,24.1
408,"864, 863",Congo,Government of Congo,88,"Government of Chad, Government of Angola","Cocoyes, Ntsiloulous","548, 547",,2,,1999,626,626,1516,4,Congo,484,"540, 483",,,484,484,4,24.1
408,864,Congo,Government of Congo,88,Government of Angola,Ntsiloulous,548,,2,,2002,167,167,171,4,Congo,484,540,,,484,484,4,24.1
409,865,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,2000,50000,50000,50000,2,"Eritrea, Ethiopia",531,,530,,"530, 531","530, 531",4,24.1
409,865,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,2016,25,25,200,2,Eritrea,531,,530,,"530, 531",531,4,24.1
409,865,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,1998,1000,218,1980,2,"Eritrea, Ethiopia",531,,530,,"530, 531","530, 531",4,24.1
409,865,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,1999,47192,47192,47192,2,"Eritrea, Ethiopia",531,,530,,"530, 531","530, 531",4,24.1
410,866,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Senegal, Government of Guinea","Peace and Justice, Military Junta for the Consolidation of Democracy",549,,2,,1998,505,501,702,4,Guinea-Bissau,404,"433, 438",,,404,404,4,24.1
410,866,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Senegal, Government of Guinea","Peace and Justice, Military Junta for the Consolidation of Democracy",549,,2,,1999,199,154,225,4,Guinea-Bissau,404,"433, 438",,,404,404,4,24.1
411,867,Lesotho,Government of Lesotho,104,"Government of Botswana, Government of South Africa",Military faction (Lesotho),550,,2,,1998,78,78,78,4,Lesotho,570,"571, 560",,,570,570,4,24.1
13219,14085,Ukraine,Government of Ukraine,61,,Maidan,5817,,2,,2014,88,88,107,3,Ukraine,369,,,,369,369,1,24.1
412,868,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,UCK,357,,1,Kosovo,1998,1235,651,2288,3,Serbia (Yugoslavia),345,,,,345,345,1,24.1
412,868,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,UCK,357,"Government of Portugal, Government of Italy, Government of United Kingdom, Government of Canada, Government of Norway, Government of Iceland, Government of Spain, Government of Czech Republic, Government of Netherlands, Government of Poland, Government of Hungary, Government of Denmark, Government of Greece, Government of Turkey, Government of Luxembourg, Government of United States of America, Government of Germany, Government of France, Government of Belgium",1,Kosovo,1999,1404,1349,3074,4,"Albania, Serbia (Yugoslavia)",345,,,"325, 211, 390, 210, 2, 316, 230, 350, 395, 385, 260, 20, 640, 235, 220, 310, 212, 290, 200",345,"339, 345",1,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1989,25,25,150,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1990,80,80,3036,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1991,700,700,1330,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1992,165,165,275,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1994,25,25,42,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1995,25,1,402,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1998,25,25,25,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1999,683,372,2914,3,"Ethiopia, Kenya",530,,,,530,"530, 501",4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2000,25,25,608,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2001,25,10,876,3,"Ethiopia, Kenya",530,,,,530,"530, 501",4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2002,25,25,1434,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2003,25,25,76,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2004,25,0,167,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2005,25,0,75,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2006,25,0,202,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2007,25,0,361,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2008,25,25,175,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2009,42,42,97,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2010,25,25,128,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2011,25,0,174,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2012,25,25,162,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2013,25,25,93,3,Ethiopia,530,,,,530,530,4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2015,25,25,110,3,"Ethiopia, Kenya",530,,,,530,"530, 501",4,24.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2016,25,5,292,3,Ethiopia,530,,,,530,530,4,24.1
413,16240,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,2019,40,40,43,3,Ethiopia,530,,,,530,530,4,24.1
413,16240,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,2020,28,28,378,3,Ethiopia,530,,,,530,530,4,24.1
413,16240,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,2021,280,276,3774,3,Ethiopia,530,,,,530,530,4,24.1
413,16240,Ethiopia,Government of Ethiopia,97,Government of Kenya,OLA,7595,,1,Oromiya,2022,764,665,5963,4,"Ethiopia, Kenya",530,501,,,530,"530, 501",4,24.1
413,16240,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,2023,455,391,5037,3,Ethiopia,530,,,,530,530,4,24.1
414,870,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Wahhabi movement of the Buinaksk district,358,,1,Dagestan,1999,85,85,125,3,Russia (Soviet Union),365,,,,365,365,1,24.1
415,871,Uzbekistan,Government of Uzbekistan,133,Government of Kyrgyzstan,IMU,359,,2,,2000,471,410,482,4,"Uzbekistan, Kyrgyzstan",704,703,,,704,"703, 704",3,24.1
415,872,Uzbekistan,Government of Uzbekistan,133,,JIG,360,,2,,2004,37,19,50,3,Uzbekistan,704,,,,704,704,3,24.1
415,871,Uzbekistan,Government of Uzbekistan,133,,IMU,359,,2,,1999,67,64,76,3,"Uzbekistan, Kyrgyzstan, Tajikistan",704,,,,704,"703, 702, 704",3,24.1
416,12380,Central African Republic,Government of Central African Republic,86,"Government of Burkina Faso, Government of Portugal, Government of Indonesia, Government of Zambia, Government of Togo, Government of Sri Lanka, Government of Egypt, Government of Spain, Government of Guinea, Government of Burundi, Government of Tanzania, Government of Benin, Government of Djibouti, Government of Hungary, Government of Romania, Government of Mauritania, Government of Sweden, Government of Mali, Government of Gabon, Government of Nepal, Government of Bangladesh, Government of Congo, Government of Morocco, Government of Cameroon, Government of Jordan, Government of Tunisia, Government of Peru, Government of Gambia, Government of Senegal, Government of Yemen (North Yemen), Government of Niger, Government of Cambodia (Kampuchea), Government of Serbia (Yugoslavia), Government of France, Government of Ivory Coast, Government of Ghana, Government of Pakistan, Government of DR Congo (Zaire), Government of Rwanda",anti-Balaka,4201,,2,,2017,35,35,35,4,Central African Republic,482,"420, 678, 484, 436, 433, 517, 437, 510, 360, 135, 771, 651, 471, 600, 516, 850, 434, 230, 452, 663, 790, 811, 380, 522, 235, 220, 461, 432, 310, 438, 439, 481, 780, 435, 616, 770, 345, 551, 490",,,482,482,4,24.1
416,"15593, 12380",Central African Republic,Government of Central African Republic,86,"Government of Burkina Faso, Government of Portugal, Government of Indonesia, Government of Zambia, Government of Togo, Government of Sri Lanka, Government of Egypt, Government of Madagascar, Government of Spain, Government of Guinea, Government of Burundi, Government of Tanzania, Government of Benin, Government of Djibouti, Government of Romania, Government of Mauritania, Government of Sweden, Government of Mali, Government of Gabon, Government of Nepal, Government of Bangladesh, Government of Congo, Government of Morocco, Government of Cameroon, Government of Jordan, Government of Tunisia, Government of Peru, Government of Gambia, Government of Senegal, Government of Niger, Government of Cambodia (Kampuchea), Government of Serbia (Yugoslavia), Government of France, Government of Ivory Coast, Government of Ghana, Government of Pakistan, Government of DR Congo (Zaire), Government of Rwanda","anti-Balaka, UPC","5999, 4201",,2,,2018,103,100,116,4,Central African Republic,482,"420, 484, 436, 433, 580, 437, 517, 360, 510, 135, 771, 651, 471, 600, 516, 850, 434, 230, 452, 663, 790, 811, 380, 522, 235, 220, 461, 432, 438, 439, 481, 780, 435, 616, 770, 345, 551, 490",,,482,482,4,24.1
416,15593,Central African Republic,Government of Central African Republic,86,"Government of Burkina Faso, Government of Portugal, Government of Indonesia, Government of Zambia, Government of Togo, Government of Sri Lanka, Government of Egypt, Government of Madagascar, Government of Spain, Government of Guinea, Government of Burundi, Government of Tanzania, Government of Benin, Government of Djibouti, Government of Romania, Government of Mauritania, Government of Sweden, Government of Mali, Government of Gabon, Government of Nepal, Government of Bangladesh, Government of Congo, Government of Morocco, Government of Cameroon, Government of Jordan, Government of Tunisia, Government of Peru, Government of Gambia, Government of Senegal, Government of Niger, Government of Cambodia (Kampuchea), Government of Serbia (Yugoslavia), Government of France, Government of Ivory Coast, Government of Ghana, Government of Pakistan, Government of DR Congo (Zaire), Government of Rwanda",UPC,5999,,2,,2019,51,48,53,4,Central African Republic,482,"420, 484, 436, 433, 580, 437, 517, 360, 510, 135, 771, 651, 471, 600, 516, 850, 434, 230, 452, 663, 790, 811, 380, 522, 235, 220, 461, 432, 438, 439, 481, 780, 435, 616, 770, 345, 551, 490",,,482,482,4,24.1
416,"15593, 16562",Central African Republic,Government of Central African Republic,86,"Government of Burkina Faso, Government of Portugal, Government of Indonesia, Government of Zambia, Government of Togo, Government of Sri Lanka, Government of Egypt, Government of Madagascar, Government of Spain, Government of Guinea, Government of Burundi, Government of Tanzania, Government of Brazil, Government of Djibouti, Government of Benin, Government of Romania, Government of Mauritania, Government of Sweden, Government of Mali, Government of Gabon, Government of Nepal, Government of Bangladesh, Government of Congo, Government of Morocco, Government of Nigeria, Government of Cameroon, Government of Jordan, Government of Tunisia, Government of Peru, Government of Gambia, Government of Senegal, Government of Niger, Government of Cambodia (Kampuchea), Government of Serbia (Yugoslavia), Government of France, Government of Ivory Coast, Government of Ghana, Government of Pakistan, Government of Rwanda","CPC, UPC","5999, 7870",,2,,2020,57,57,67,4,Central African Republic,482,"420, 475, 484, 436, 433, 580, 437, 517, 360, 510, 135, 771, 651, 471, 140, 600, 516, 850, 434, 230, 452, 663, 790, 811, 380, 522, 235, 220, 461, 432, 438, 439, 481, 780, 435, 616, 770, 345, 551",,,482,482,4,24.1
416,"15593, 16562",Central African Republic,Government of Central African Republic,86,"Government of Burkina Faso, Government of Portugal, Government of Indonesia, Government of Zambia, Government of Togo, Government of Sri Lanka, Government of Egypt, Government of Madagascar, Government of Spain, Government of Guinea, Government of Burundi, Government of Tanzania, Government of Brazil, Government of Djibouti, Government of Benin, Government of Romania, Government of Mauritania, Government of Sweden, Government of Mali, Government of Gabon, Government of Nepal, Government of Bangladesh, Government of Congo, Government of Morocco, Government of Nigeria, Government of Cameroon, Government of Jordan, Government of Tunisia, Government of Peru, Government of Gambia, Government of Senegal, Government of Niger, Government of Cambodia (Kampuchea), Government of Serbia (Yugoslavia), Government of France, Government of Ivory Coast, Government of Ghana, Government of Pakistan, Government of Rwanda","CPC, UPC","5999, 7870",,2,,2021,906,743,916,4,Central African Republic,482,"420, 475, 484, 436, 433, 580, 437, 517, 360, 510, 135, 771, 651, 471, 140, 600, 516, 850, 434, 230, 452, 663, 790, 811, 380, 522, 235, 220, 461, 432, 438, 439, 481, 780, 435, 616, 770, 345, 551",,,482,482,4,24.1
416,16562,Central African Republic,Government of Central African Republic,86,"Government of Burkina Faso, Government of Portugal, Government of Zimbabwe (Rhodesia), Government of Mexico, Government of Indonesia, Government of Russia (Soviet Union), Government of Zambia, Government of Togo, Government of Moldova, Government of Sri Lanka, Government of Egypt, Government of Philippines, Government of Colombia, Government of Spain, Government of Guinea, Government of Burundi, Government of Czech Republic, Government of Ecuador, Government of Kenya, Government of Tanzania, Government of Vietnam (North Vietnam), Government of Benin, Government of Djibouti, Government of Brazil, Government of Bolivia, Government of Guatemala, Government of Paraguay, Government of Mauritania, Government of Romania, Government of Sweden, Government of Mali, Government of Gabon, Government of Bhutan, Government of Nepal, Government of Bangladesh, Government of Congo, Government of Morocco, Government of Nigeria, Government of Cameroon, Government of Sierra Leone, Government of Jordan, Government of Tunisia, Government of Kazakhstan, Government of Peru, Government of Gambia, Government of Senegal, Government of Niger, Government of Turkey, Government of Argentina, Government of Cambodia (Kampuchea), Government of United States of America, Government of Serbia (Yugoslavia), Government of France, Government of Ivory Coast, Government of Ghana, Government of Pakistan, Government of Rwanda",CPC,7870,,2,,2022,675,675,801,4,Central African Republic,482,"420, 760, 475, 484, 359, 436, 433, 517, 437, 510, 360, 135, 771, 651, 552, 471, 2, 140, 600, 150, 516, 316, 434, 850, 230, 452, 663, 790, 451, 811, 90, 816, 501, 380, 840, 522, 640, 705, 235, 220, 100, 432, 461, 70, 438, 439, 481, 160, 780, 435, 616, 365, 770, 345, 551, 145, 130",,,482,482,4,24.1
416,16562,Central African Republic,Government of Central African Republic,86,"Government of Burkina Faso, Government of Portugal, Government of Indonesia, Government of Zambia, Government of Togo, Government of Sri Lanka, Government of Egypt, Government of Spain, Government of Guinea, Government of Burundi, Government of China, Government of Tanzania, Government of Brazil, Government of Djibouti, Government of Benin, Government of Romania, Government of Mauritania, Government of Sweden, Government of Mali, Government of Bhutan, Government of Nepal, Government of Bangladesh, Government of Congo, Government of Morocco, Government of Nigeria, Government of Cameroon, Government of Jordan, Government of Tunisia, Government of Peru, Government of Gambia, Government of Senegal, Government of Niger, Government of Turkey, Government of Cambodia (Kampuchea), Government of Serbia (Yugoslavia), Government of Pakistan, Government of Ivory Coast, Government of Ghana, Government of Rwanda",CPC,7870,,2,,2023,230,223,251,4,Central African Republic,482,"420, 760, 475, 484, 436, 433, 517, 437, 510, 360, 135, 771, 651, 471, 140, 600, 516, 850, 434, 230, 452, 663, 790, 811, 710, 380, 522, 640, 235, 461, 432, 438, 439, 780, 435, 616, 770, 345, 551",,,482,482,4,24.1
416,873,Central African Republic,Government of Central African Republic,86,Government of Libya,Military faction (forces of André Kolingba),552,,2,,2001,195,195,295,4,Central African Republic,482,620,,,482,482,4,24.1
416,874,Central African Republic,Government of Central African Republic,86,,Forces of Francois Bozize,553,,2,,2002,131,129,184,3,Central African Republic,482,,,,482,482,4,24.1
416,875,Central African Republic,Government of Central African Republic,86,Government of France,Seleka,554,,2,,2006,46,44,168,4,Central African Republic,482,220,,,482,482,4,24.1
416,876,Central African Republic,Government of Central African Republic,86,,CPJP,1053,,2,,2009,28,28,71,3,Central African Republic,482,,,,482,482,4,24.1
416,876,Central African Republic,Government of Central African Republic,86,,CPJP,1053,,2,,2010,25,25,105,3,Central African Republic,482,,,,482,482,4,24.1
416,876,Central African Republic,Government of Central African Republic,86,,CPJP,1053,,2,,2011,44,44,79,3,Central African Republic,482,,,,482,482,4,24.1
416,875,Central African Republic,Government of Central African Republic,86,Government of Chad,Seleka,554,,2,,2012,45,45,45,4,Central African Republic,482,483,,,482,482,4,24.1
416,"875, 12380",Central African Republic,Government of Central African Republic,86,Government of South Africa,"anti-Balaka, Seleka","554, 4201",,2,,2013,376,352,488,4,Central African Republic,482,560,,,482,482,4,24.1
416,12380,Central African Republic,Government of Central African Republic,86,"Government of Burkina Faso, Government of Indonesia, Government of Zambia, Government of Moldova, Government of Sri Lanka, Government of Egypt, Government of Madagascar, Government of Burundi, Government of Kenya, Government of Tanzania, Government of Brazil, Government of Djibouti, Government of Benin, Government of Guatemala, Government of Paraguay, Government of Mauritania, Government of Mali, Government of Chad, Government of Bhutan, Government of Gabon, Government of Bangladesh, Government of Congo, Government of Nepal, Government of Morocco, Government of Cameroon, Government of Jordan, Government of Tunisia, Government of Peru, Government of Senegal, Government of Niger, Government of Cambodia (Kampuchea), Government of United States of America, Government of Serbia (Yugoslavia), Government of France, Government of Ivory Coast, Government of Ghana, Government of Pakistan, Government of Thailand, Government of DR Congo (Zaire), Government of Rwanda",anti-Balaka,4201,,2,,2014,136,136,148,4,Central African Republic,482,"760, 484, 359, 436, 433, 580, 437, 517, 510, 135, 771, 651, 471, 2, 140, 600, 150, 516, 850, 434, 452, 663, 790, 811, 90, 501, 483, 522, 220, 432, 439, 481, 780, 435, 616, 770, 345, 551, 800, 490",,,482,482,4,24.1
417,877,North Macedonia,Government of North Macedonia,47,,UCK,361,,2,,2001,72,72,233,3,"North Macedonia, Serbia (Yugoslavia)",343,,,,343,"345, 343",1,24.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan",al-Qaida,769,,2,,2016,117,117,146,4,"Pakistan, Afghanistan",2,"700, 770",,,2,"700, 770",5,24.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan",al-Qaida,769,,2,,2017,111,100,194,4,"Pakistan, Afghanistan, Syria",2,"700, 770",,,2,"652, 700, 770",5,24.1
418,878,United States of America,Government of United States of America,3,Government of Afghanistan,al-Qaida,769,,2,,2019,37,34,56,4,Afghanistan,2,700,,,2,700,5,24.1
